Date,Close,High,Low,Open,Volume,Open_diff,High_diff,Low_diff,RSI_12,MA_5,MA_10,MA_20,W%R_12,BIAS_6,BIAS_12,up,PSY_6,K,D,MACD,MTM_10,AD,CCI_10,UpDown
2021-01-04,41.408016204833984,41.408016204833984,39.002187330363185,39.18725108993786,205450.606,3.3774157075278595,3.7475433349609375,3.7475431941920974,86.73888940057842,36.78142166137695,33.00149421691894,29.60788736343384,-0.0,15.633078455317516,28.854231439998344,True,83.33333333333334,100.0,93.45239415001818,1.0501860026420244,13.09326171875,857036.8608557928,149.0696039687872,1
2021-01-05,42.10200500488281,42.10200500488281,39.927505845289964,41.63934560922476,213546.933,2.452094519286902,0.6939888000488281,0.9253185149267793,87.30216650060977,38.40072937011719,34.199781799316405,30.591038703918457,-0.0,11.770727440017858,26.169845685038716,True,83.33333333333334,100.0,100.0,1.170280679236142,11.98287582397461,1070583.7938557928,125.50544728684874,0
2021-01-06,39.372314453125,42.74972803136016,39.09471881655773,41.408015787951676,225659.62,-0.23132982127308566,0.647723026477351,-0.8327870287322341,73.84344874485107,39.17799758911133,35.34255027770996,31.32666711807251,-21.470584307195985,2.0995808672891503,14.818980103920248,False,66.66666666666666,76.2987033395046,92.09956777983486,0.980607879670429,11.427684783935547,879201.5844887038,92.01750050559096,0
2021-01-07,35.57850646972656,40.52896185628149,35.439708655150255,40.06630247436047,310278.912,-1.3417133135912067,-2.2207661750786727,-3.655010161407475,59.853432566098945,39.22426300048828,36.05967254638672,31.787013149261476,-45.58823299487404,-7.775337046360259,2.396803296128774,False,50.0,43.63637102962692,73.31169145637718,0.5365772965843796,7.171222686767578,585846.976779613,23.974952411570598,1
2021-01-08,37.29034423828125,37.706737660296795,34.42185621995193,35.62477055021906,219431.754,-4.441531924141408,-2.8222241959846954,-1.0178524351983285,63.27801924278112,39.150237274169925,36.92021884918213,32.314444828033444,-34.70589469705704,-4.142720994525251,4.970691542365889,True,66.66666666666666,49.13789925898066,56.35765787603739,0.30653148090798643,8.605463027954102,749648.1452584864,-7.570261001792528,1
2021-01-11,39.464847564697266,39.60364538731636,37.567943988902904,38.400730924617505,163255.217,2.7759603743984442,1.896907727019567,3.146087768950977,67.15996440781635,38.76160354614258,37.77151260375977,33.03156700134277,-23.051937416360712,0.6687688021590174,8.283090133892895,True,66.66666666666666,64.67663798762169,52.483636092076416,0.2514941414422429,8.512937545776367,890641.2872130323,39.76267494850068,0
2021-01-12,35.67103958129883,39.55737852400843,35.62477364150467,39.55737852400843,225105.275,1.1566475993909222,-0.046266863307934614,-1.9431703473982367,55.91074456718939,37.47541046142578,37.938069915771486,33.45258712768555,-55.63634674609534,-6.7338693147969,-3.6651373256398436,False,50.0,19.47367255015978,44.429403265587375,-0.07242301808185614,1.6655731201171875,670832.6069189145,-34.043203106481435,0
2021-01-13,34.65319061279297,36.226232643280234,34.32932901828089,35.06958409145136,189401.133,-4.487794432557067,-3.3311458807281937,-1.29544462322378,53.297871180973885,36.531585693359375,37.85479164123535,33.85972757339478,-75.43102251918283,-6.355485206694761,-7.187107210626846,False,33.33333333333333,3.846154962597759,29.332155166793076,-0.3705682811089104,-0.8327827453613281,546105.0315286701,-96.86465311900787,1
2021-01-14,35.20838165283203,36.55009396286111,34.884520060756046,34.93078600248119,140034.693,-0.13879808897016943,0.32386131958087816,0.5551910424751583,54.561429858810186,36.45756072998047,37.840911865234375,34.248361587524414,-81.09449061935214,-3.0367339489083562,-5.952621400615176,True,50.0,10.439560324703436,11.25312927915366,-0.535698612838702,-0.13879776000976562,460528.2746953368,-83.5220994802856,0
2021-01-15,31.692167282104492,35.162112604962644,31.692167282104492,35.162112604962644,228364.756,0.23132660248145243,-1.387981357898468,-3.1923527786515535,45.96851233883763,35.337925338745116,37.24408130645752,34.46812467575073,-100.0,-11.135139020535258,-14.624016699944942,False,50.0,0.0,4.761905095767065,-0.86740797397497,-5.968305587768555,232163.51869533682,-140.29742605371692,0
2021-01-18,31.460838317871094,32.10856145970961,28.916211689219754,30.53551954381606,232386.766,-4.626593061146583,-3.0535511452530315,-2.7759555928847384,45.454732291935045,33.73712348937988,36.24936351776123,34.62542886734009,-81.60535206150182,-9.31318366417779,-14.501258355500779,False,33.33333333333333,18.39464793849818,9.611402754400538,-1.0745263799541647,-9.94717788696289,370248.40863736626,-158.92169736687302,0
2021-01-19,29.610206604003906,33.589078116416935,29.425142812728883,33.26521648168564,195222.837,2.72969693786958,1.480516656707323,0.5089311235091287,41.41499650274289,32.5249568939209,35.00018367767334,34.59998273849487,-94.98323566026328,-10.405960148501617,-18.036272202927186,False,16.666666666666664,5.976146087707899,8.12359800873536,-1.2935871554013434,-12.491798400878906,192378.71270403283,-124.47142574874871,0
2021-01-20,28.175954818725586,29.980326309579933,27.759561397759196,29.88779443825407,175077.333,-3.3774220434315723,-3.6087518068370024,-1.6655814149696866,38.52058242228558,31.22950973510742,33.8805477142334,34.61154899597168,-97.22222286686907,-11.396711803677247,-19.5508657423691,False,16.666666666666664,3.515623676204261,9.295472567470114,-1.4791289077431569,-11.196359634399414,82955.37957903309,-134.27954115884984,1
2021-01-21,29.702730178833008,30.905644485140886,28.823677416531094,29.193804895395058,172135.019,-0.6939895428590113,0.9253181755609532,1.064116018771898,43.13568294578342,30.12837944030762,33.29297008514404,34.67632131576538,-87.03704349277791,-4.107552503245845,-12.613438711046237,True,33.33333333333333,16.4062394591856,8.632669741032586,-1.4415981116259762,-5.875776290893555,56178.821067922225,-84.26122537387513,1
2021-01-22,32.38615798950195,32.61748768942697,29.14754219055176,30.026595050266813,174527.413,0.8327901548717556,1.7118432042860867,0.3238647740206666,50.29043687224094,30.26717758178711,32.802551460266116,34.86138515472412,-63.76809853547222,6.16784827560377,-3.0582793118442453,True,33.33333333333333,39.2157001776959,19.712521104361922,-1.1891166391717642,-4.904186248779297,207435.91233458833,-40.1369372412152,1
