Date,Close,High,Low,Open,Volume,Open_diff,High_diff,Low_diff,RSI_12,MA_5,MA_10,MA_20,W%R_12,BIAS_6,BIAS_12,up,PSY_6,K,D,MACD,MTM_10,AD,CCI_10,UpDown
2021-01-04,176.44822692871094,177.5026984043805,175.7452459449312,176.09673643682106,1531.749,-1.4059509069971625,-0.3514794094254796,-0.3514795189359745,49.70327361616279,176.37792053222657,175.78038330078124,177.80145111083985,-58.82318319188602,0.23295093260333768,0.16628605178264183,True,66.66666666666666,63.63673433758657,61.61645135702674,-0.2711656644877521,-1.40594482421875,-10479.015616153067,71.18716928379246,1
2021-01-05,177.8541717529297,177.8541717529297,176.096719462881,176.44820992089072,1951.835,0.3514734840696576,0.35147334854917744,0.35147351794978476,54.695815611570055,176.79971008300782,175.88583068847657,177.76630249023438,-26.666650227473493,0.6965132781833757,0.9812048755589569,True,83.33333333333334,99.99984324256455,72.72738001362158,-0.12948342725238599,1.054473876953125,-8527.180616153066,114.42678182259829,1
2021-01-06,178.55714416503906,179.26012504757858,175.74522063488095,178.55714416503906,2984.653,2.108934244148344,1.4059532946488957,-0.3514988280000466,57.02272487755159,177.2917938232422,176.23731994628906,177.62570571899414,-13.333346069054192,0.8269844540835101,1.3466264807133432,True,83.33333333333334,86.66665393094581,83.43441050369897,0.008600309650633853,3.514892578125,-6736.388816153056,127.19162036940122,1
2021-01-07,183.8295135498047,186.6414372752319,177.50268516759346,179.26013749598545,7274.739,0.7029933309463843,7.381312227653325,1.757464532712504,69.7394247429441,178.55715637207032,177.1160461425781,177.537833404541,-22.22220984769929,3.0541857790889586,3.9933717892895904,True,83.33333333333334,77.77779015230071,88.14809577527035,0.42877863660394433,8.787261962890625,-3938.4122776915247,273.03249275964146,1
2021-01-08,196.48318481445312,196.83467530607112,185.9384700659136,186.28996055753157,11062.445,7.029823061546125,10.193238030839211,8.43578489832015,82.94892843974594,182.6344482421875,179.2952880859375,178.32868728637695,-1.5384601993586167,8.228467435873679,10.03937722110506,True,83.33333333333334,98.41269996668156,87.6190480166427,1.4738221139709653,21.79241943359375,6410.326593276197,261.9966440503649,1
2021-01-11,199.2950897216797,202.1070133861831,196.13167559911332,198.5921088055538,6315.052,12.302148248022235,5.272338080111979,10.193205533199716,84.58065672224909,187.20382080078124,181.7908706665039,179.33043518066407,-9.999998834756212,7.488148647711309,10.364960345708168,True,100.0,89.47367662415108,88.55472224771113,2.224298380540413,24.955825805664062,6781.800240335048,191.18736069432592,0
2021-01-12,197.53762817382812,201.75551347291344,196.83464729064724,200.34955170655167,5002.981,1.7574429009978587,-0.351499913269663,0.7029716915339179,79.39993714163079,191.14051208496093,183.97011108398436,180.22673492431642,-16.250031028908314,4.5581341805425355,8.250393985319002,False,83.33333333333334,82.89468985902758,90.26035548328673,2.4541285018718173,21.792404174804688,3208.2423831921915,125.2652933974913,1
2021-01-13,202.80999755859375,207.37937358677698,198.94360245782332,200.34956431264894,6375.09,1.260609727182782e-05,5.623860113863543,2.1089551671760773,82.83985811772965,195.99108276367187,186.64143829345704,181.47452621459962,-13.978491285159661,5.0364087092615,9.713198387347504,True,83.33333333333334,85.5555606779433,85.97464238704066,2.788613563101441,26.713272094726562,2676.9848831921986,114.04343593617878,0
2021-01-14,202.45851135253906,204.9189446502262,199.99807805485196,203.51298276583356,4895.819,3.163418453184619,-2.460428936550784,1.0544755970286417,81.84590049457685,199.71688232421874,189.13701934814452,182.6344451904297,-15.384609979091465,2.7348411800598673,8.219822435724614,False,66.66666666666666,84.444463419897,84.29823798562262,2.8059029136932323,24.955810546875,2676.9848831921704,86.66668870909382,0
2021-01-15,201.75552368164062,204.91893781602175,199.29509046601086,203.16148551914333,4334.12,-0.3514972466902293,-6.834204441474867e-06,-0.702987588841097,79.75790178411398,200.77135009765624,191.70289916992186,183.8119384765625,-17.582434389137624,0.8491933399298737,6.625384630106749,False,50.0,82.22222066862933,84.07408158882322,2.5946465790011084,25.658798217773438,2135.219883192168,70.2968595377127,0
2021-01-18,198.94361877441406,201.05256172961987,196.13169483413967,201.05256172961987,3271.007,-2.108923789523459,-3.8663760864018855,-3.1633956318711967,71.76859296223535,200.70105590820313,193.9524383544922,184.8664108276367,-26.666605630916095,-0.7597816603442551,4.155811862319084,False,33.33333333333333,73.3333943690839,80.00002615253675,2.1107167469839627,22.495391845703125,2602.5065974778768,40.30809384475777,1
2021-01-19,200.3495635986328,200.3495635986328,198.24062082391035,198.94360174881785,2671.114,-2.1089599808020125,-0.702998130987055,2.1089259897706825,73.23117745919535,201.26344299316406,196.2019775390625,186.04390411376954,-22.222216598730917,-0.145986167507376,3.7936255195813984,True,33.33333333333333,76.47058506112614,77.34206669961314,1.7456114166317498,22.495391845703125,5273.620597477877,38.81914369247027,0
2021-01-20,194.02273559570312,200.34956393034562,193.31975466963175,199.64658300427425,4781.17,0.7029812554563932,3.317128118851542e-07,-4.920866154278599,58.38278162229788,199.50599060058593,197.7485366821289,186.992928314209,-42.222208419439625,-3.016106976225234,-0.24096420516008799,False,33.33333333333333,37.70487340667809,62.50295094562938,0.9766563084543032,15.465591430664062,1448.6845974778612,-26.070810767427126,1
2021-01-21,198.24061584472656,198.24061584472656,195.07720176209796,195.42869221572334,3610.802,-4.217890788550903,-2.108948085619062,1.757447092466208,63.73107241288131,198.66241149902345,199.18964691162108,188.1528465270996,-28.88889661735885,-0.5291043235320662,1.045085148224392,True,33.33333333333333,34.99996126562143,49.72513991114189,0.6655985298093192,14.411102294921875,5059.486597477861,-52.92119569243574,1
