Date,Close,High,Low,Open,Volume,Open_diff,High_diff,Low_diff,RSI_12,MA_5,MA_10,MA_20,W%R_12,BIAS_6,BIAS_12,up,PSY_6,K,D,MACD,MTM_10,AD,CCI_10,UpDown
2021-01-04,496.35308837890625,500.05721590412196,488.94483332847483,490.79689709108266,38770.328,3.7040888750596537,9.26027986896571,3.7040890220184792,75.49611603307741,485.4259033203125,479.3140930175781,476.16241455078125,-11.764714299746036,2.681995723587445,3.842430024040702,True,83.33333333333334,88.23528570025397,96.07842856675131,0.6408033369237316,24.076812744140625,119549.2531853876,177.05243359132618,1
2021-01-05,501.9092712402344,501.9092712402344,495.42704817993615,496.35308004569305,34411.866,5.556182954610392,1.8520553361124144,6.482214851461322,78.06184014116423,490.4264770507813,481.72178039550784,477.57506408691404,-0.0,2.8137845064297244,4.43159891934415,True,83.33333333333334,100.0,96.07842856675131,1.3063909450411693,24.076873779296875,153961.1191853876,146.464624298346,1
2021-01-06,508.39141845703125,513.9476088226819,500.98316463616374,513.9476088226819,53030.554,17.594528776988852,12.038337582447525,5.556116456227585,80.64157969772964,496.7234802246094,485.4258972167969,478.85106964111327,-12.244925025008644,3.034081567547507,5.1220537929324506,True,83.33333333333334,87.23401492794387,91.82310020939929,1.9794694652469698,37.041168212890625,161536.91261395896,144.21569089674279,1
2021-01-07,523.2080078125,527.8381671736726,512.0956253456858,513.0216572179203,51166.782,-0.9259516047616216,13.89055835099066,11.112460709522054,85.03083745816267,504.1317443847656,490.61167297363284,481.05220489501954,-7.812503574456765,4.4040680761152755,7.346423158941656,True,100.0,91.80328035398742,93.01243176064376,3.149332270984784,51.857757568359375,182605.58755513557,159.51505378780868,1
2021-01-08,537.098388671875,537.098388671875,528.7641033304149,537.098388671875,59563.555,24.07673145395472,9.26022149820244,16.668477984729066,87.84858718430146,513.3920349121094,497.09388427734376,484.31646118164065,-0.0,5.390657775412202,8.971331997148237,True,100.0,100.0,93.01243176064376,4.502957273480863,64.82211303710938,242169.14255513556,160.28083335728766,1
2021-01-11,540.8025512695312,540.8025512695312,531.5422336108064,534.3203289084239,48810.99,-2.778059763451097,3.70416259765625,2.778130280391565,88.47946052810244,522.2819274902344,503.8539154052734,487.5816253662109,-0.0,4.410007902083407,8.449389247606781,True,100.0,100.0,97.2677601179958,5.240477798369035,67.60031127929688,290980.1325551356,128.0946622690341,1
2021-01-12,547.2848510742188,552.8410424556829,538.9505640020226,539.8765958989333,50232.426,5.556266990509357,12.038491186151646,7.408330391216168,89.51835727547925,531.3570434570313,510.8917602539062,491.5395111083984,-6.818179806988227,3.9577939042241423,8.390654656482754,True,100.0,92.77108975785809,97.59036325261935,5.718524045385703,70.37844848632812,301026.6177551354,120.48691570512887,1
2021-01-13,560.2492065429688,560.2492065429688,549.1368255867445,550.9888890794487,62662.393,11.112293180515394,7.408164087285854,10.186261584721933,91.24156111069708,541.7286010742188,519.226040649414,496.3299163818359,-0.0,4.490496413705947,9.386762034501563,True,100.0,100.0,97.59036325261935,6.409512843860725,83.34280395507812,363689.0107551354,118.84859106809289,0
2021-01-14,548.2108154296875,552.8409743437896,543.5806565155855,543.5806565155855,75288.477,-7.40823256386318,-7.4082321991791105,-5.556169071159047,78.21567755716943,546.7291625976562,525.430453491211,500.14979400634763,-14.130418233770975,0.9951650752742377,5.808753826061752,False,83.33333333333334,83.1168965232076,91.96266209368856,5.587521681413534,62.04412841796875,363689.01075513446,78.00588289941575,1
2021-01-15,556.5452270507812,578.769994853142,556.5452270507812,575.0658668860818,92010.5,31.48521037049636,25.929020509352313,12.964570535195776,80.33590964475734,550.6185302734375,532.0052825927735,504.4558471679687,-21.6215992430674,1.4917164890535444,6.058841972643917,True,83.33333333333334,73.333354903438,85.48341714221522,5.147723709539012,65.748291015625,271678.51075513446,108.8960744675683,1
