Date,Close,High,Low,Open,Volume,EMA_5,EMA_20,MACD,MACD_signal,MACD_hist,RSI_14,BB_MID,BB_STD,BB_UPPER,BB_LOWER,OBV,OBV_change
2021-02-17,126.56065368652344,126.83079656460248,125.1649269331463,125.1649269331463,18905696,122.45132826603728,119.110821303358,2.9794516365122945,3.1206866793666457,-0.14123504285435118,58.869831789245424,120.3119930267334,2.9038591680261523,126.11971136278571,114.5042746906811,162882445,18905696.0
2021-02-18,126.38060760498047,127.19102278511647,125.70525704151967,126.56069834056154,10478048,123.76108804568501,119.80318190351252,3.207528454649136,3.138055034423144,0.06947342022599212,58.169978661755,120.8102912902832,3.051214430998771,126.91272015228074,114.70786242828567,152404397,-10478048.0
2021-02-19,125.02986907958984,125.66019333560452,123.90428514383565,125.66019333560452,8776596,124.18401505698662,120.30096163456751,3.2419168662106728,3.1588274007806496,0.08308946543002316,48.03570526183284,121.10005035400391,3.166696640551553,127.43344363510701,114.76665707290081,143627801,-8776596.0
2021-02-22,124.98485565185547,126.740764021733,124.93982954185047,125.88532289179673,6813636,124.4509619219429,120.74704677907113,3.228323617601035,3.172726644144727,0.055596973456307985,52.64186419769462,121.44263763427735,3.1992847981473553,127.84120723057205,115.04406803798264,136814165,-6813636.0
2021-02-23,124.7147216796875,124.89481239258866,122.86876095735909,123.49908532253349,7657431,124.53888184119111,121.12492057912984,3.1593344749834955,3.1700482103124807,-0.01071373532898523,56.04165048612239,121.75189018249512,3.2018206673477843,128.1555315171907,115.34824884779955,129156734,-7657431.0
2021-02-24,122.86874389648438,124.44456146063139,122.6886532085896,123.36400359322404,10485561,123.98216919295555,121.29099899030646,2.9220218537600147,3.120442939001988,-0.19842108524197322,57.72526149052874,121.97325019836425,3.1127109404960613,128.19867207935638,115.74782831737213,118671173,-10485561.0
2021-02-25,123.85928344726562,124.39955559887575,123.09388072410006,124.12942639309118,10182298,123.94120727772558,121.53559751001687,2.781811167635709,3.0527165847287323,-0.2709054170930232,59.297529052261865,122.08771324157715,3.13908226383661,128.36587776925037,115.80954871390392,128853471,10182298.0
2021-02-26,120.12232971191406,121.7431735646768,120.03229122789631,121.24791381243814,26333709,122.66824808912175,121.40100057686422,2.342153367223844,2.910603941227755,-0.568450574003911,55.94536913687213,122.00431327819824,3.169410501929183,128.3431342820566,115.66549227433987,102519762,-26333709.0
2021-03-02,120.16737365722656,122.14839922013243,120.16737365722656,122.01333460404156,7126570,121.83462327849003,121.28351229880349,1.9745941703195484,2.7234019870461137,-0.7488078167265653,61.14653691755189,121.7116626739502,3.0469200780355634,127.80550283002133,115.61782251787908,109646332,7126570.0
2021-03-03,121.92326354980469,121.92326354980469,119.49200465509695,120.43749804193891,8378094,121.86417003559492,121.34444098937503,1.8041889314654895,2.539559375929989,-0.7353704444644995,60.130712197996154,121.61936416625977,3.0090347584610173,127.63743368318181,115.60129464933773,118024426,8378094.0
2021-03-04,119.53704833984375,120.97780168779096,118.59155481400603,120.97780168779096,16588263,121.08846280367788,121.17230835608633,1.4597666457400464,2.3236008298920003,-0.8638341841519539,46.118761915963056,121.49104766845703,3.041848299151702,127.57474426676043,115.40735107015362,101436163,-16588263.0
2021-03-05,118.81665802001953,119.40197001166968,116.6105158731306,117.10577563836051,14153461,120.33119454245845,120.94796070503236,1.1158175741943666,2.082044178752474,-0.9662266045581074,44.69024027232613,121.45052604675293,3.073221898270704,127.59696984329433,115.30408225021152,87282702,-14153461.0
2021-03-08,118.72663116455078,120.48253983143537,118.4114620812455,120.43751371381434,12052602,119.7963400831559,120.73640551070078,0.8264443066018714,1.8309242043223535,-1.004479897720482,46.118761915963056,121.39649887084961,3.112874663924511,127.62224819869863,115.1707495430006,75230100,-12052602.0
2021-03-09,118.27637481689453,118.50149162184482,116.83562176919698,117.55599829304576,13273932,119.28968499440211,120.50211687319542,0.554391305038564,1.5756176244655957,-1.0212263194270317,41.843925888833255,121.44152145385742,3.0576856501911527,127.55689275423973,115.32615015347511,61956168,-13273932.0
2021-03-10,118.77163696289062,119.40197509458422,118.32140329170447,119.13183214386429,5338478,119.11700231723162,120.3373092626902,0.37443460828023944,1.3353810212285246,-0.9609464129482852,22.884165905275907,121.60810852050781,2.792783320414427,127.19367516133667,116.02254187967895,67294646,5338478.0
2021-03-11,121.29293823242188,121.51805504938629,118.90670546861506,118.90670546861506,9165793,119.84231428896172,120.4283215455218,0.43030527923525597,1.154365872829871,-0.7240605935946149,34.77087028231112,121.78595085144043,2.6424409998084992,127.07083285105743,116.50106885182343,76460439,9165793.0
2021-03-12,121.78820037841797,122.14838179664483,121.11284991421232,121.78820037841797,5528044,120.49094298544713,120.55783381532143,0.5086829244876299,1.0252292831614227,-0.5165463586737928,39.7727972949033,121.82196960449218,2.637041285410082,127.09605217531235,116.54788703367201,81988483,5528044.0
2021-03-15,121.47303771972656,121.78820678227754,121.06783016790465,121.78820678227754,3679531,120.81830789687362,120.64499609193145,0.5391517743539964,0.9280137813999375,-0.3888620070459411,39.10619390696052,121.84673194885254,2.631015416000169,127.10876278085287,116.5847011168522,78308952,-3679531.0
2021-03-16,121.87826538085938,122.14839460283001,121.33797945683447,121.96830387483564,6719125,121.1716270582022,120.76245030992459,0.589205053919656,0.8602520359038812,-0.27104698198422517,41.27432664595049,121.92777481079102,2.604311056999107,127.13639692478924,116.7191526967928,85028077,6719125.0
2021-03-17,120.84269714355469,121.9232550503149,120.66260644910119,121.87824268173097,6645656,121.06198375331971,120.77009286550842,0.5390965667981504,0.7960209420827351,-0.25692437528458467,43.44028479990198,121.90075950622558,2.6130472883400984,127.12685408290578,116.67466492954539,78382421,-6645656.0
2021-03-18,121.47303771972656,122.50858339665044,121.38299923045564,121.6531421783506,6904704,121.19900174212201,120.83703999448157,0.5439778086990259,0.7456123154059934,-0.20163450670696748,42.08956643226472,121.64637870788575,2.372057144455896,126.39049299679753,116.90226441897396,85287125,6904704.0
2021-03-19,119.58206176757812,120.212386137896,119.13182811163094,120.16736002429315,9925322,120.66002175060738,120.717518258586,0.3907558817126642,0.6746410286673276,-0.2838851469546634,47.95923895814962,121.30645141601562,2.1329978500681537,125.57244711615192,117.04045571587932,75361803,-9925322.0
2021-03-22,120.12232971191406,120.30243416003015,118.50149959919162,119.2218624314948,5306034,120.48079107104294,120.66083363509343,0.3093554514941701,0.601583913232696,-0.2922284617385259,49.83599088838269,121.06107444763184,1.9571464824283988,124.97536741248864,117.14678148277504,80667837,5306034.0
2021-03-23,120.30242919921875,121.2929349228111,120.30242919921875,120.5725583801732,6866901,120.42133711376823,120.62669987929583,0.2564216780709927,0.5325514662003554,-0.27612978812936273,43.33338772579671,120.826953125,1.7299414733035654,124.28683607160713,117.36707017839288,87534738,6866901.0
2021-03-24,118.41145324707031,119.26689445788126,118.23136253006395,118.68159619260034,10243129,119.75137582486894,120.41572400956007,0.061180079598585735,0.4382771888800015,-0.37709710928141577,45.17372547018344,120.51178970336915,1.5491014067387272,123.6099925168466,117.41358688989169,77291609,-10243129.0
2021-03-25,118.81665802001953,119.35694389845956,117.60103540359043,118.05126905561025,4885017,119.43980322325248,120.2634320105562,-0.06016016614422881,0.33858971787515546,-0.39874988401938427,50.0,120.3091854095459,1.4884088387971102,123.28600308714013,117.33236773195168,82176626,4885017.0
2021-03-26,120.97779083251953,121.02280320681963,119.35694689652692,119.80718055985592,7969939,119.95246575967485,120.33146618407652,0.017856334811042984,0.274443041262333,-0.25658670645129,58.38918274671073,120.1651107788086,1.246480174996868,122.65807112880233,117.67215042881486,90146565,7969939.0
2021-03-29,121.96827697753906,122.37348446117764,121.60809560098005,121.74316018217999,8065834,120.62440283229625,120.48735292631105,0.15779002279965937,0.2511124375697983,-0.09332241477013892,63.22573380335814,120.25740814208984,1.3098763654340246,122.87716087295789,117.6376554112218,98212399,8065834.0
2021-03-30,122.37349700927734,122.41852312097387,121.74317266564664,122.2834585259245,4763248,121.20743422462328,120.66698569611737,0.29795174643027167,0.260480299341893,0.037471447088378684,62.986952610715754,120.36771430969239,1.3921986139854585,123.1521115376633,117.58331708172148,102975647,4763248.0
2021-03-31,121.33796691894531,122.28346031826985,121.20290232191626,122.28346031826985,7603312,121.25094512273063,120.73088866972003,0.3217632121949521,0.2727368819125048,0.049026330282447295,50.18183924449522,120.33844947814941,1.3636377570176987,123.06572499218481,117.61117396411402,95372335,-7603312.0
2021-04-01,122.23843383789062,122.5085767711758,121.74317408354119,122.1934077256697,7223316,121.58010802778396,120.87446440002199,0.40858422064786737,0.2999063496595773,0.10867787098829007,51.76055938848657,120.47351875305176,1.4129750867035256,123.29946892645881,117.64756857964471,102595651,7223316.0
2021-04-07,124.08438110351562,124.21944568553583,123.49906918800407,123.99432888880959,4279389,122.41486571969452,121.18017075273568,0.6192052003614208,0.363766119799946,0.2554390805614748,59.11944691934845,120.73690490722656,1.5701016966453882,123.87710830051734,117.59670151393578,106875040,4279389.0
2021-04-08,124.48959350585938,124.48959350585938,123.04884045389876,123.67917850165615,6198567,123.10644164841614,121.4953538720808,0.8094898040235421,0.45291085664466524,0.35657894737887685,59.11940335092885,121.02505302429199,1.7047928083527866,124.43463864099756,117.61546740758642,113073607,6198567.0
2021-04-09,124.2194595336914,125.07490070860914,123.94931659949624,125.02988833627694,3593685,123.47744761017456,121.7547925065199,0.9277990791525781,0.5478885011462478,0.3799105780063303,62.45854414292285,121.32220726013183,1.71836887362064,124.75894500737311,117.88546951289055,109479922,-3593685.0
2021-04-12,123.49907684326172,124.62466089666381,123.04884322190088,124.30950560573505,5896559,123.48465735453696,121.92091482430483,0.9524518968501354,0.6288011802870254,0.32365071656311006,57.425720979213004,121.55857925415039,1.6736181744069243,124.90581560296424,118.21134290533654,103583363,-5896559.0
2021-04-13,123.49907684326172,124.98485603777631,123.36401225286936,123.54410295340574,5587824,123.48946385077856,122.07121596896738,0.9609126298399531,0.695223470197611,0.2656891596423421,66.66664502494748,121.66888618469238,1.7270384057352766,125.12296299616294,118.21480937322183,103583363,0.0
2021-04-14,124.17443084716797,124.17443084716795,122.50857464423851,123.67918484145711,6375510,123.71778618290837,122.27152214784363,1.0104652314417137,0.7582718224464317,0.2521934089952821,67.04547861568571,121.78819770812989,1.8158568345657589,125.4199113772614,118.15648403899837,109958873,6375510.0
2021-04-15,125.20997619628906,125.20997619628906,123.90430140743979,124.30950892949093,7532196,124.21518285403528,122.55137491436224,1.120380827709809,0.8306936234991072,0.2896872042107018,69.25798142109353,121.97504463195801,1.9676380654293217,125.91032076281665,118.03976850109937,117491069,7532196.0
2021-04-16,125.39007568359375,125.39007568359376,124.62467295719274,125.07490662212486,11179356,124.60681379722145,122.82172736857477,1.2080960735999042,0.9061741135192667,0.30192196008063754,81.63268129183618,122.15063514709473,2.1100863271698787,126.3708078014345,117.93046249275497,128670425,11179356.0
2021-04-19,125.61519622802734,125.84031306714567,124.84979347900845,125.39007938890902,7999270,124.94294127415675,123.08777202185597,1.2810097020030753,0.9811412312160285,0.2998684707870468,81.32784517660492,122.38926010131836,2.221313813950753,126.83188772921986,117.94663247341686,136669695,7999270.0
2021-04-20,125.39007568359375,125.66021863056123,124.98486813316306,125.02989424766449,4751499,125.09198607730242,123.30703903725957,1.3055790289510156,1.046028790763026,0.2595502381879897,74.74746610273206,122.58511199951172,2.3072966355809323,127.19970527067359,117.97051872834986,131918196,-4751499.0
2021-04-21,124.2645034790039,125.11994477668424,124.26450347900392,125.11994477668424,7815415,124.81615854453626,123.39822612694951,1.2201608724449216,1.080855207099405,0.13930566534551647,62.68674709968192,122.81923408508301,2.222546187472572,127.26432646002816,118.37414171013786,124102781,-7815415.0
2021-04-22,124.17443084716797,125.20997645010908,123.99434014145127,124.75974281579732,3961169,124.60224931208018,123.47215038601794,1.1321475669737993,1.091113679074284,0.04103388789951534,60.309244132013106,123.0218391418457,2.1471745012673358,127.31618814438038,118.72749013931103,120141612,-3961169.0
2021-04-23,125.3000259399414,125.3000259399414,123.72420808142235,124.17444175528493,5959639,124.83484152136725,123.64623377210589,1.1400803684700946,1.100907016953446,0.03917335151664858,72.44888519626754,123.27171897888184,2.1044183398241363,127.48055565853011,119.06288229923356,126101251,5959639.0
2021-04-26,127.14598083496094,127.2810591748596,125.97537058937588,126.065422815975,11873924,125.60522129256515,123.97954301618732,1.2805588186072754,1.136837377284212,0.14372144132306341,75.11510337438739,123.70844535827636,1.942815073238377,127.59407550475312,119.82281521179961,137975175,11873924.0
2021-04-27,127.19099426269531,127.59620176189604,126.78578676349458,127.1459681538865,6587615,126.13381228260855,124.28539551585476,1.3796178342478953,1.1853934686769487,0.19422436557094658,69.49142968744016,124.12716217041016,1.7230353556703792,127.57323288175091,120.6810914590694,144562790,6587615.0
2021-04-28,126.42559051513672,127.19099313800054,126.24549982153322,127.19099313800054,2961783,126.23107169345127,124.48922361102447,1.3804481847679568,1.2244044118951505,0.15604377287280635,61.62151121093074,124.39955215454101,1.6268871287431474,127.65332641202731,121.14577789705471,141601007,-2961783.0
2021-04-29,126.6056900024414,127.86633854845294,126.6056900024414,126.96587137557651,8848543,126.35594446311465,124.69079183877847,1.3797340517151753,1.2554703398591556,0.1242637118560197,64.48072403620182,124.63142280578613,1.5922367270304558,127.81589625984704,121.44694935172522,150449550,8848543.0
2021-05-03,124.48959350585938,126.4255925381445,124.35452891850531,126.4255925381445,6721674,125.7338274773629,124.67163009278617,1.1946456622545583,1.2433054043382363,-0.04865974208367807,55.14017507532357,124.73722763061524,1.5020535334882132,127.74133469759167,121.7331205636388,143727876,-6721674.0
2021-05-04,123.40901947021484,124.57962945455122,121.5630591572272,124.48957724804934,13287337,124.95889147498022,124.5513814620651,0.9498195575573334,1.1846082349820557,-0.23478867742472231,49.57978466634105,124.84078025817871,1.3151312147816805,127.47104268774207,122.21051782861535,130440539,-13287337.0
2021-05-05,122.23843383789062,123.63416087649708,122.1934077256697,123.40904405543282,8780886,124.05207226261703,124.33110073595324,0.6538000284204486,1.0784465936697343,-0.4246465652492857,41.365523614955194,124.84078025817871,1.3151312147816805,127.47104268774207,122.21051782861535,121659653,-8780886.0
2021-05-06,123.31900787353516,123.81426769231284,122.01333288951555,122.7337095586429,7977513,123.8077174662564,124.23471093953248,0.5006248215022708,0.9628822392362416,-0.4622574177339708,41.60008838694503,124.8025115966797,1.3489995089968243,127.50051061467335,122.10451257868604,129637166,7977513.0
2021-05-07,125.525146484375,125.57017260109942,124.21947153961743,124.39956226647335,6971841,124.38019380562929,124.35760956285081,0.550898895334214,0.8804855704558362,-0.3295866751216222,50.50847613401896,124.85428924560547,1.3562110296314502,127.56671130486838,122.14186718634257,136609007,6971841.0
2021-05-10,124.66969299316406,125.61518639143021,124.35453768710225,125.61518639143021,4286348,124.47669353480755,124.38733179430922,0.5157680604867494,0.8075420684620188,-0.2917740079752694,46.60190501050997,124.87680091857911,1.348835565762891,127.57447205010489,122.17912978705333,132322659,-4286348.0
2021-05-11,119.98727416992188,122.28346865626635,119.40197588949975,122.23844254083973,25371817,122.980220413179,123.96827868722471,0.10883991554150896,0.6678016378779168,-0.5589617223364078,35.29413963502613,124.7012107849121,1.716184577595749,128.1335799401036,121.26884162972061,106950842,-25371817.0
2021-05-12,116.52046203613281,119.6720975567087,109.13663299307737,119.6720975567087,38462474,120.82696762083027,123.25896281569214,-0.48777358664710846,0.4366865929729118,-0.9244601796200203,31.304333411306615,124.35228004455567,2.502682470647556,129.35764498585078,119.34691510326056,68488368,-38462474.0
2021-05-13,114.8095703125,117.06073835784315,112.55840226715686,113.68398628982844,27143151,118.82116851805353,122.45425876776909,-1.0861285354134935,0.13212356729563074,-1.2182521027091242,29.03227790173652,123.88403701782227,3.2899497634975483,130.46393654481736,117.30413749082717,41345217,-27143151.0
2021-05-14,116.11524963378906,117.28585981178026,115.12473702857649,115.71004211757209,15214683,117.91919555663205,121.85054361215194,-1.4383908595531096,-0.18197931807411735,-1.2564115414789923,29.599990239448687,123.42930068969727,3.700013226373245,130.82932714244376,116.02927423695078,56559900,15214683.0
2021-05-17,113.90911865234375,115.98019628494006,112.28827469031006,112.73850836087269,31603624,116.58250325520262,121.09421742550353,-1.8739755979595145,-0.5203785740511968,-1.3535970239083177,21.063010905772174,122.85525283813476,4.232148069500694,131.31954897713615,114.39095669913337,24956276,-31603624.0
2021-05-18,119.13182830810547,119.13182830810547,115.2598161125658,115.57498516826492,16272929,117.43227827283691,120.90732322384657,-1.777263433596545,-0.7717555459602665,-1.0055078876362784,35.63406412543624,122.53108444213868,4.257843339047482,131.04677112023364,114.01539776404371,41229205,16272929.0
2021-05-19,118.3214111328125,119.44699538536985,117.51099596698806,119.04178780245763,16920497,117.72865589282878,120.66104588184334,-1.745886744063796,-0.9665817855809724,-0.7793049584828236,35.57697086122606,122.1776512145996,4.3011906896353596,130.78003259387032,113.57526983532888,24308708,-16920497.0
2021-05-20,117.510986328125,118.32140142747497,116.7906097175689,118.27638905309854,9509619,117.65609937126086,120.36104021006064,-1.766056994586549,-1.1264768273820878,-0.6395801672044612,34.169306972505666,121.83997535705566,4.392858407133567,130.6256921713228,113.05425854278853,14799089,-9509619.0
2021-05-21,119.17684173583984,120.52754256213177,118.23134840942762,119.3119063224533,10091030,118.1630134927872,120.24825940299199,-1.6288451413084744,-1.2269504901673651,-0.4018946511411092,40.6051024590551,121.59009590148926,4.395216886572377,130.380529674634,112.79966212834451,24890119,10091030.0
2021-05-24,118.99675750732422,119.44699119254305,118.09629013688652,118.45648532908659,10224544,118.44092816429955,120.12906874626172,-1.517146332709416,-1.2849896586757752,-0.2321566740336407,41.94083146320445,121.27493247985839,4.340846155750404,129.9566247913592,112.59324016835758,14665575,-10224544.0
2021-05-25,121.02278900146484,121.24790580670569,119.67208817001975,119.67208817001975,9091243,119.30154844335465,120.21418496104297,-1.2507228582606587,-1.278136298592752,0.027413440332093364,47.84686305526344,120.9687728881836,4.115028011954428,129.19882891209244,112.73871686427474,23756818,9091243.0
2021-05-26,121.11284637451172,121.69814459703427,120.6175866338942,121.42801541127923,5138589,119.90531442040701,120.29977176232572,-1.0205492019878477,-1.2266188792717714,0.20606967728392367,45.950378177198225,120.66486549377441,3.847030156618584,128.3589258070116,112.97080518053724,28895407,5138589.0
2021-05-27,120.25740814208984,120.3924727382423,119.17685015274937,120.2123820300256,5656101,120.02267899430129,120.29573713182705,-0.8968236128848162,-1.1606598259943803,0.2638362131095642,39.82606619916923,120.35645637512206,3.600226049372727,127.55690847386752,113.1560042763766,23239306,-5656101.0
2021-05-28,122.28345489501953,122.37349337569891,120.9327540244708,121.47302612866642,9546007,120.77627096120737,120.48504358546442,-0.628045434716995,-1.0541369477389033,0.4260915130219083,45.590675440701254,120.14034461975098,3.324527992423442,126.78940060459786,113.4912886349041,32785313,9546007.0
2021-05-31,123.45407104492188,123.85927857770888,122.28346081906128,122.28346081906128,10360378,121.66887098911221,120.76780810541274,-0.31692454317202134,-0.906694466825527,0.5897699236535057,57.36137958474302,120.0885684967041,3.260678349547426,126.60992519579895,113.56721179760925,43145691,10360378.0
2021-06-01,123.99433898925781,124.35453413738425,123.54410535912976,123.54410535912976,5559980,122.44402698916076,121.07509676101704,-0.026458885653596553,-0.7306473505911409,0.7041884649375444,68.12231064936603,120.11783447265626,3.294500690632524,126.7068358539213,113.5288330913912,48705671,5559980.0
2021-06-02,123.99433898925781,124.26448191534264,123.04884561798092,124.08439121129942,4944067,122.96079765585978,121.3531198303733,0.20141544870587325,-0.5442347907317381,0.7456502394376113,74.28578921461829,120.20562973022462,3.376366364080235,126.95836245838508,113.45289700206415,48705671,0.0
2021-06-03,123.90428161621094,124.66967042670976,123.81422940789912,124.21943686522648,4974864,123.27529230931017,121.59608761950071,0.3704700746566374,-0.361293817654063,0.7317638923107004,72.01020521678541,120.23489341735839,3.407166763318078,127.04922694399455,113.42055989072223,43730807,-4974864.0
2021-06-04,123.31900787353516,123.36403399161351,122.7337095586429,123.36403399161351,3107580,123.28986416405183,121.76017526274208,0.45200989529172375,-0.19863307506490568,0.6506429703566294,79.27183818541958,120.12458648681641,3.2593876870497303,126.64336186091587,113.60581111271695,40623227,-3107580.0
2021-06-07,123.63417053222656,123.72420902365998,121.2479237985573,123.5441183007517,10744604,123.40463295344341,121.93865100269299,0.5358844409807233,-0.05172957185577988,0.5876140128365032,70.16142642883742,120.07281036376953,3.190892677232756,126.45459571823504,113.69102500930403,51367831,10744604.0
2021-06-08,122.91378784179688,123.8142551519932,122.91378784179688,123.63416443796207,2893600,123.24101791622792,122.03152117784573,0.5380247457343614,0.06622129166224838,0.47180345407211305,70.7317694807655,120.21913604736328,3.2532553570988254,126.72564676156092,113.71262533316563,48474231,-2893600.0
